"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US28099","Neshoba County, Mississippi","10199","277","7.8","1.9","7.0","2.0","13.4","3.0","11.4","2.4","12.1","2.4","15.6","2.6","12.6","2.7","13.4","2.4","4.2","1.3","2.5","1.0","47400","5518","64183","4339","39.0","(X)","(X)","(X)","(X)","(X)","6917","388","7.1","2.2","4.0","2.2","8.9","3.0","11.8","3.0","13.5","3.3","15.6","2.8","12.7","3.1","18.3","3.3","5.0","1.6","3.2","1.4","56221","5053","73179","5629","(X)","(X)","40.4","(X)","(X)","(X)","4470","358","0.9","0.7","1.5","1.8","6.5","3.3","10.2","3.9","12.9","3.9","18.4","3.8","15.1","4.1","23.2","4.4","6.2","2.5","5.0","2.2","72455","13657","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3282","349","12.3","4.2","15.5","4.6","20.9","5.7","12.8","5.3","9.8","3.5","11.7","4.3","12.5","5.9","1.0","1.0","3.0","2.0","0.5","0.9","25433","5417","39850","5139","(X)","(X)","(X)","(X)","33.4","(X)",
"0500000US28101","Newton County, Mississippi","7706","281","7.3","2.3","6.1","1.8","11.2","2.8","10.9","2.9","15.1","3.4","20.6","3.2","8.6","2.0","12.3","3.0","4.1","1.4","3.9","1.6","49160","4308","72151","8284","38.0","(X)","(X)","(X)","(X)","(X)","5120","375","7.1","3.0","1.3","0.7","7.6","2.5","8.1","2.9","14.5","3.6","23.3","4.0","11.0","2.5","15.9","4.2","5.7","2.0","5.7","2.3","62017","3410","89195","11922","(X)","(X)","41.4","(X)","(X)","(X)","3809","345","1.0","0.8","0.7","0.6","4.6","2.2","6.5","3.0","16.2","4.4","25.0","5.5","12.3","3.2","19.9","5.5","6.2","2.7","7.5","2.9","67169","8343","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2586","314","8.7","3.9","15.3","5.1","20.1","6.4","14.8","6.1","17.3","6.8","14.6","4.6","3.6","2.2","4.6","2.9","1.0","1.5","0.0","1.7","26860","3927","36800","4530","(X)","(X)","(X)","(X)","28.9","(X)",
"0500000US28103","Noxubee County, Mississippi","3696","253","12.5","4.2","8.7","3.2","10.4","3.7","11.3","4.3","15.4","5.9","21.8","5.9","7.4","2.7","9.4","3.5","2.7","1.9","0.4","0.3","42298","4628","50540","4265","59.2","(X)","(X)","(X)","(X)","(X)","2510","290","12.5","5.0","2.0","1.7","6.0","2.9","11.5","5.4","20.3","8.0","20.8","6.7","9.8","3.5","13.5","5.2","3.1","2.5","0.5","0.5","44909","9265","58760","5666","(X)","(X)","61.9","(X)","(X)","(X)","1454","263","3.1","3.5","1.4","1.8","7.6","4.1","2.1","2.0","24.3","10.7","18.6","8.7","14.2","5.2","22.4","8.2","5.4","4.3","0.9","0.9","71926","12367","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1186","236","12.8","8.3","22.8","8.4","19.6","9.2","11.0","6.5","5.1","3.9","23.9","11.1","2.3","3.1","0.7","1.2","1.9","2.8","0.0","3.7","19845","6993","33043","7433","(X)","(X)","(X)","(X)","53.5","(X)",
"0500000US28105","Oktibbeha County, Mississippi","21165","574","16.5","2.6","6.2","1.9","12.8","2.1","8.3","1.9","12.4","2.5","10.9","1.9","10.8","1.9","10.8","1.8","6.6","1.2","4.6","0.9","42953","4571","67684","4193","39.3","(X)","(X)","(X)","(X)","(X)","10519","599","6.9","2.7","3.4","1.5","8.7","2.8","5.7","2.0","13.4","3.2","10.8","2.6","14.5","2.7","16.3","3.0","12.3","2.5","8.0","1.7","76076","7353","94485","5354","(X)","(X)","38.1","(X)","(X)","(X)","7443","646","1.4","1.0","1.3","0.9","4.6","3.0","3.2","1.7","10.2","3.3","12.4","3.2","18.1","3.6","22.5","4.2","16.0","3.4","10.5","2.4","99042","8428","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10646","777","26.1","4.5","9.1","3.0","18.5","3.9","10.3","3.5","10.8","3.8","10.5","2.8","7.3","2.6","5.2","2.1","0.9","0.7","1.3","1.0","22047","4075","40765","7383","(X)","(X)","(X)","(X)","40.3","(X)",
"0500000US28107","Panola County, Mississippi","12392","531","6.3","2.0","9.5","2.0","11.5","2.4","12.4","3.1","11.1","2.1","15.4","3.2","13.9","3.0","10.8","2.6","6.1","2.1","3.1","1.3","47894","7813","67859","7717","41.6","(X)","(X)","(X)","(X)","(X)","8287","762","5.2","2.5","3.7","1.5","6.6","2.2","10.1","3.0","11.4","2.8","20.2","4.0","16.6","3.7","14.5","3.8","7.7","3.0","4.1","1.7","60911","5733","81839","9454","(X)","(X)","41.6","(X)","(X)","(X)","5346","889","1.7","1.4","1.3","1.5","3.4","1.6","5.0","2.2","10.5","2.9","25.7","5.5","20.5","5.1","14.3","4.5","11.1","4.6","6.4","2.5","78647","9528","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4105","540","10.4","4.1","21.6","5.3","20.7","5.2","19.3","6.3","11.4","3.6","5.0","2.5","5.8","3.9","2.0","1.8","2.8","2.9","1.0","1.5","22785","4903","36234","6437","(X)","(X)","(X)","(X)","40.7","(X)",
"0500000US28109","Pearl River County, Mississippi","21188","529","5.7","1.4","6.7","1.8","11.3","2.0","9.2","1.8","15.2","2.2","15.6","2.2","12.5","2.2","15.1","2.3","4.0","1.2","4.8","1.4","54220","4942","70309","3897","35.3","(X)","(X)","(X)","(X)","(X)","14805","635","3.2","1.2","4.9","1.5","6.2","1.8","8.5","2.1","14.5","2.3","17.3","2.7","14.5","3.0","19.9","2.9","5.4","1.6","5.7","1.9","67832","5440","81601","4528","(X)","(X)","34.0","(X)","(X)","(X)","10795","613","2.0","1.2","1.5","1.2","2.4","1.2","6.1","2.0","14.0","2.8","18.9","3.1","15.9","3.6","24.3","3.6","7.0","2.2","7.8","2.5","81207","8251","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6383","640","12.3","3.7","11.8","4.1","24.7","5.1","9.6","3.1","18.1","4.5","10.1","3.3","8.2","3.3","3.4","1.6","0.5","0.5","1.3","1.2","25999","4211","39383","4618","(X)","(X)","(X)","(X)","33.8","(X)",
"0500000US28111","Perry County, Mississippi","4462","198","4.5","1.9","7.9","2.9","11.9","3.4","10.7","3.6","17.2","4.2","17.7","4.7","12.1","3.6","11.0","3.9","5.9","3.0","1.1","0.9","48333","5260","61035","4625","41.7","(X)","(X)","(X)","(X)","(X)","2832","224","2.4","1.7","5.2","3.0","12.0","4.9","13.9","5.3","16.8","5.2","18.6","4.8","8.3","3.4","12.5","5.3","8.7","4.6","1.7","1.3","49703","10341","67549","7235","(X)","(X)","44.2","(X)","(X)","(X)","1991","244","0.9","1.3","2.4","2.1","4.6","3.4","12.5","5.8","14.5","6.6","22.1","6.3","11.3","4.7","17.0","7.6","12.3","6.4","2.5","1.9","67150","14218","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1630","261","8.2","4.2","12.6","5.0","15.0","5.9","4.4","3.0","18.0","7.9","16.3","10.1","18.1","7.9","6.3","5.1","1.1","1.1","0.0","2.7","43733","13012","47467","5886","(X)","(X)","(X)","(X)","36.7","(X)",
"0500000US28113","Pike County, Mississippi","14745","476","13.8","2.7","9.1","1.9","11.9","2.4","9.7","2.1","17.6","2.9","15.9","2.5","9.8","2.2","6.3","1.4","2.7","1.0","3.3","1.0","40131","2290","59232","5989","36.3","(X)","(X)","(X)","(X)","(X)","8876","578","9.9","2.9","7.3","2.8","10.7","2.8","7.6","2.2","16.0","3.5","19.3","3.7","12.0","2.9","8.3","2.2","4.4","1.6","4.4","1.6","48547","3812","67990","6952","(X)","(X)","41.3","(X)","(X)","(X)","5297","393","6.5","3.0","1.1","0.8","7.1","2.6","4.5","2.0","15.4","3.9","23.3","4.9","15.7","4.6","11.9","3.4","7.3","2.7","7.1","2.6","65127","6315","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5869","517","21.8","5.0","13.0","3.6","14.5","4.0","10.9","3.4","18.4","4.4","10.7","3.9","6.2","2.9","2.8","1.3","0.1","0.1","1.7","1.4","25529","4683","44278","12414","(X)","(X)","(X)","(X)","27.6","(X)",
"0500000US28115","Pontotoc County, Mississippi","11630","323","6.2","1.7","3.9","1.3","9.7","1.8","11.7","2.8","15.0","2.5","16.4","2.6","13.7","2.4","15.8","2.4","5.8","2.0","1.9","0.7","54414","5061","70049","3659","38.0","(X)","(X)","(X)","(X)","(X)","8545","458","2.6","1.0","1.6","1.0","7.9","2.1","9.5","2.6","15.7","2.8","16.1","2.8","17.1","3.3","20.4","3.2","7.0","2.6","2.2","1.0","70095","5973","80713","4432","(X)","(X)","38.6","(X)","(X)","(X)","6497","420","1.1","0.8","1.0","1.1","3.6","1.5","6.6","2.4","14.0","2.8","17.4","3.1","18.2","3.8","26.1","4.1","9.2","3.4","2.6","1.3","82809","4801","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3085","474","16.8","5.5","11.0","4.0","17.8","4.5","19.7","7.9","12.0","4.8","13.4","4.5","3.8","2.3","3.1","4.1","1.9","2.3","0.6","0.6","29980","6193","37411","6097","(X)","(X)","(X)","(X)","34.5","(X)",
"0500000US28117","Prentiss County, Mississippi","9296","340","8.3","2.6","7.6","2.3","10.7","2.4","8.1","2.1","14.7","3.2","16.4","3.1","13.5","3.1","13.5","3.1","3.9","2.0","3.4","1.4","51578","6321","71102","7445","40.3","(X)","(X)","(X)","(X)","(X)","6366","400","3.7","1.7","2.3","1.4","8.7","3.2","8.8","2.3","15.3","3.7","16.5","3.7","16.1","4.0","18.5","4.5","5.2","2.7","4.8","2.0","66901","9293","86855","10176","(X)","(X)","40.5","(X)","(X)","(X)","4671","379","1.0","1.0","0.8","0.8","7.1","3.9","5.7","2.3","15.3","4.5","16.1","4.4","18.2","5.1","23.1","6.0","7.0","3.6","5.6","2.5","83298","11295","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2930","441","19.8","7.0","19.6","6.4","15.3","5.2","9.1","4.2","14.9","6.2","11.2","5.1","6.8","3.4","2.7","2.3","0.6","0.8","0.0","1.5","22077","5744","32268","4392","(X)","(X)","(X)","(X)","38.6","(X)",
"0500000US28119","Quitman County, Mississippi","2656","96","12.2","3.0","13.4","2.9","16.6","3.6","10.9","2.8","14.3","3.5","16.2","3.3","6.7","2.4","7.2","2.6","1.5","0.9","0.9","1.2","31192","3891","43369","3686","39.6","(X)","(X)","(X)","(X)","(X)","1570","147","5.8","3.3","9.2","4.4","10.9","4.2","11.8","4.3","16.9","4.2","23.1","5.2","8.7","3.3","10.8","4.1","2.2","1.4","0.6","1.3","46029","4337","53911","5349","(X)","(X)","43.6","(X)","(X)","(X)","734","101","2.2","2.0","2.5","3.4","3.7","3.0","7.4","4.8","18.9","5.9","29.8","8.8","11.2","5.2","18.9","6.8","4.1","2.9","1.4","2.8","59236","5599","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1086","155","23.9","6.6","21.7","4.8","22.2","6.3","14.1","5.8","7.7","4.5","4.7","3.0","1.7","1.4","2.1","1.9","0.5","0.9","1.3","2.1","16780","2696","25753","5153","(X)","(X)","(X)","(X)","28.9","(X)",
"0500000US28121","Rankin County, Mississippi","58982","724","3.2","0.8","3.3","0.8","6.1","0.8","7.1","0.9","10.4","1.1","19.0","1.5","14.6","1.3","19.8","1.6","10.0","0.9","6.6","0.8","76460","3062","95038","2997","35.8","(X)","(X)","(X)","(X)","(X)","41132","1147","1.6","0.6","1.6","0.7","3.5","0.8","4.8","0.9","9.3","1.3","17.6","1.8","16.2","1.7","23.9","2.1","13.2","1.3","8.4","1.0","92709","2917","109208","3596","(X)","(X)","36.4","(X)","(X)","(X)","31695","1204","0.6","0.4","0.9","0.6","2.0","0.9","3.0","0.9","7.2","1.4","16.1","2.1","16.7","2.0","27.4","2.5","15.8","1.7","10.3","1.4","105424","2885","121887","4277","(X)","(X)","(X)","(X)","(X)","(X)","17850","1172","7.6","2.2","7.4","2.1","12.5","2.5","12.9","2.2","13.0","2.3","22.3","2.3","10.9","2.1","10.3","2.3","1.3","0.5","1.9","0.7","45161","3746","58784","4442","(X)","(X)","(X)","(X)","33.9","(X)",
"0500000US28123","Scott County, Mississippi","9696","360","7.2","2.3","7.7","2.4","16.8","3.5","11.5","2.6","10.6","2.3","16.8","3.6","11.5","2.3","12.4","2.6","3.6","1.8","2.0","1.1","44968","6989","62217","7531","34.5","(X)","(X)","(X)","(X)","(X)","7069","386","7.8","3.1","3.2","1.8","16.3","4.6","9.2","2.8","10.2","2.7","17.1","4.0","12.4","3.0","16.1","3.6","4.9","2.4","2.7","1.6","55340","9772","72009","10345","(X)","(X)","35.3","(X)","(X)","(X)","4558","432","1.5","1.1","0.9","0.9","9.3","4.3","8.5","3.1","8.3","2.5","20.8","5.5","17.8","3.9","21.7","4.2","7.5","3.8","3.5","2.3","75412","7311","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2627","400","8.7","4.5","19.9","7.1","21.7","6.0","14.4","5.9","11.3","4.5","16.5","6.6","5.6","3.8","1.8","2.0","0.0","1.7","0.0","0.1","24665","4972","32515","3932","(X)","(X)","(X)","(X)","30.3","(X)",
"0500000US28125","Sharkey County, Mississippi","1374","115","9.5","3.7","5.7","3.1","19.1","5.7","13.2","5.1","8.3","4.1","16.5","5.7","5.2","4.0","18.5","4.8","1.2","0.9","2.7","1.6","41000","10196","59008","5695","47.1","(X)","(X)","(X)","(X)","(X)","860","135","6.6","4.2","4.3","4.1","12.7","6.2","10.6","5.1","11.0","5.5","17.4","8.2","6.9","5.7","27.0","7.2","0.9","0.9","2.6","2.1","60076","13521","70379","8492","(X)","(X)","58.3","(X)","(X)","(X)","485","104","0.2","0.5","0.0","8.9","3.3","3.8","5.4","4.9","12.6","6.6","21.4","10.4","10.1","9.1","40.8","12.0","1.6","1.7","4.5","3.9","96875","38281","N","N","(X)","(X)","(X)","(X)","(X)","(X)","514","128","14.4","8.3","8.0","5.3","30.9","9.6","23.2","11.0","7.8","6.8","8.6","7.0","1.9","2.3","0.8","1.3","1.6","2.1","2.9","3.0","23819","4766","34977","8124","(X)","(X)","(X)","(X)","26.7","(X)",
"0500000US28127","Simpson County, Mississippi","9534","338","6.4","1.6","4.6","1.2","11.5","2.4","10.5","2.3","16.0","3.3","20.0","3.5","9.7","2.4","11.5","2.2","4.3","1.7","5.5","2.0","50867","3344","73080","6813","42.1","(X)","(X)","(X)","(X)","(X)","6766","389","6.4","3.0","1.7","0.8","4.8","2.1","11.2","3.5","14.2","3.6","21.2","4.2","13.1","3.3","14.2","2.9","6.1","2.3","7.2","2.8","61821","5558","86551","9732","(X)","(X)","41.0","(X)","(X)","(X)","4757","439","1.2","1.1","0.1","0.2","1.8","1.3","7.4","3.1","15.2","4.6","22.2","4.6","14.9","4.4","19.3","4.0","7.5","3.1","10.2","3.9","77407","10762","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2768","397","11.9","3.6","11.6","3.7","28.1","5.9","12.9","4.9","14.2","5.5","15.1","5.2","1.4","1.4","3.3","2.2","0.3","0.4","1.2","1.2","24515","2073","35358","3631","(X)","(X)","(X)","(X)","39.3","(X)",
"0500000US28129","Smith County, Mississippi","5450","255","7.9","3.3","8.2","3.1","16.6","3.5","8.1","2.4","8.9","3.1","16.9","3.7","13.6","3.4","13.9","3.5","3.9","2.2","2.2","1.2","51983","10876","63109","5761","35.4","(X)","(X)","(X)","(X)","(X)","3515","274","4.8","2.7","3.6","2.5","8.8","3.5","7.2","2.8","8.2","3.7","21.4","4.9","16.3","4.0","20.9","5.1","5.9","3.4","2.9","2.0","70054","6714","79869","8140","(X)","(X)","33.6","(X)","(X)","(X)","2608","294","2.7","2.8","2.6","2.9","3.1","2.2","4.5","2.7","9.4","4.9","21.0","5.8","18.1","5.1","26.8","6.7","7.9","4.3","3.9","2.6","87768","11772","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1935","261","14.1","6.4","16.6","7.0","30.4","7.1","9.9","5.4","9.6","4.5","8.9","4.2","9.4","7.0","0.2","0.3","0.2","0.4","0.9","1.6","21636","2282","31774","6651","(X)","(X)","(X)","(X)","38.2","(X)",
"0500000US28131","Stone County, Mississippi","6517","316","4.4","2.0","4.6","2.3","12.8","3.5","12.6","3.8","10.7","3.7","15.2","3.8","17.0","4.7","17.0","3.5","3.0","2.0","2.8","2.1","55894","6418","69312","7534","39.1","(X)","(X)","(X)","(X)","(X)","4874","420","5.1","2.9","1.3","1.3","10.2","2.9","13.7","4.8","9.5","3.7","11.9","4.0","20.7","5.3","20.1","4.5","3.7","2.7","3.7","2.8","67300","19823","77193","9593","(X)","(X)","41.1","(X)","(X)","(X)","3701","440","1.1","1.2","0.9","1.2","6.6","2.9","11.9","5.0","7.5","4.4","12.6","4.4","25.8","6.4","24.4","5.5","4.9","3.5","4.4","3.8","80679","3266","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1643","276","5.0","4.0","14.4","7.3","20.4","10.5","8.8","5.6","20.1","8.3","19.1","7.7","4.3","4.8","7.2","6.4","0.8","1.3","0.0","2.7","35539","12960","42387","7181","(X)","(X)","(X)","(X)","30.4","(X)",
"0500000US28133","Sunflower County, Mississippi","8136","265","10.9","2.5","12.1","2.7","14.1","2.5","9.0","1.8","14.3","2.9","15.6","2.7","10.5","2.2","9.6","1.8","1.5","0.8","2.5","0.9","37403","3958","54272","3715","42.0","(X)","(X)","(X)","(X)","(X)","5144","306","7.7","2.1","5.3","2.6","10.8","2.8","10.7","2.4","17.7","4.3","15.0","3.8","13.4","3.3","14.0","2.5","1.9","1.1","3.3","1.5","48760","3767","65092","5036","(X)","(X)","44.4","(X)","(X)","(X)","2633","286","1.7","1.3","1.8","1.8","3.5","1.7","5.1","2.4","18.1","5.5","14.5","4.7","21.5","5.7","24.5","5.0","3.0","2.0","6.2","2.8","85043","8806","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2992","317","16.2","5.8","24.3","5.6","21.1","4.9","6.0","2.6","8.8","3.1","14.4","4.3","5.9","3.4","2.0","1.2","0.3","0.4","0.9","0.8","18161","3078","32336","4065","(X)","(X)","(X)","(X)","37.0","(X)",
"0500000US28135","Tallahatchie County, Mississippi","4301","207","6.2","2.3","10.1","3.0","17.3","4.3","16.0","4.6","12.4","3.3","17.7","5.0","8.3","3.1","6.6","1.9","4.7","2.4","0.7","0.5","35428","4291","50959","4789","47.2","(X)","(X)","(X)","(X)","(X)","2826","268","4.9","2.5","5.8","2.4","14.9","4.9","13.7","5.2","14.6","4.0","19.8","6.2","10.3","3.3","8.8","2.8","6.7","3.4","0.6","0.6","45565","8149","59005","5377","(X)","(X)","52.8","(X)","(X)","(X)","1496","233","1.6","1.6","0.5","1.0","13.6","7.1","7.4","4.9","14.1","6.2","23.9","9.5","12.0","6.2","14.3","5.1","11.6","6.4","0.9","0.9","58116","8302","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1475","248","11.0","5.2","18.4","6.7","24.1","8.8","24.5","10.3","8.1","4.7","7.9","5.9","3.9","5.4","1.6","1.7","0.0","3.0","0.7","1.0","23381","4743","30048","5434","(X)","(X)","(X)","(X)","36.5","(X)",
"0500000US28137","Tate County, Mississippi","10496","265","3.9","1.5","6.8","2.3","8.6","2.3","10.6","2.3","13.3","2.3","19.8","3.7","11.9","2.5","16.5","3.0","4.0","1.6","4.5","1.7","61286","5072","74352","5091","46.0","(X)","(X)","(X)","(X)","(X)","7757","381","2.4","1.4","3.2","1.9","7.5","2.4","9.6","3.0","14.3","3.0","19.5","4.3","13.6","3.2","20.0","3.6","4.6","2.1","5.4","2.2","68494","2794","82387","6412","(X)","(X)","48.0","(X)","(X)","(X)","5459","464","1.6","1.5","1.4","1.5","3.8","2.0","9.7","3.9","14.6","3.5","19.5","5.8","13.5","4.0","22.5","4.8","6.4","3.0","7.0","2.9","73822","13003","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2739","347","8.8","4.8","16.6","6.5","13.3","5.4","13.3","4.3","10.2","4.8","22.1","7.7","7.4","3.8","4.4","2.8","2.0","1.7","2.0","2.0","33107","7146","49469","9479","(X)","(X)","(X)","(X)","39.6","(X)",
"0500000US28139","Tippah County, Mississippi","8091","365","4.4","1.6","7.3","2.6","14.5","4.2","10.7","2.8","16.7","3.4","15.2","3.7","14.5","3.3","11.6","2.8","2.6","1.2","2.6","1.3","47968","4519","65718","6335","40.6","(X)","(X)","(X)","(X)","(X)","5735","405","3.4","1.7","1.3","0.8","12.2","5.3","9.2","3.1","18.3","4.0","16.1","3.9","17.1","4.3","15.8","3.8","3.6","1.7","2.9","1.7","56358","7830","75281","9163","(X)","(X)","40.0","(X)","(X)","(X)","4293","413","2.4","1.5","0.5","0.6","4.3","2.6","10.0","3.7","17.2","4.1","17.0","4.3","20.0","5.0","20.2","4.9","4.8","2.2","3.6","2.2","70822","13391","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2356","343","7.7","3.9","22.2","8.0","20.7","6.2","14.2","5.7","13.8","5.4","12.6","6.0","7.0","4.6","1.3","1.0","0.0","1.9","0.6","0.7","24787","5361","34314","4839","(X)","(X)","(X)","(X)","39.9","(X)",
"0500000US28141","Tishomingo County, Mississippi","8463","266","9.3","2.6","7.3","2.2","15.6","3.6","7.6","2.0","12.4","3.0","18.5","3.6","12.7","2.1","9.3","2.5","3.9","1.6","3.4","1.5","45545","6623","60901","4199","37.4","(X)","(X)","(X)","(X)","(X)","5240","328","3.4","1.8","1.3","0.9","10.3","3.4","6.4","2.3","15.2","3.8","19.9","4.4","18.5","3.6","13.5","3.9","7.0","2.6","4.5","2.0","67880","8047","79516","5401","(X)","(X)","37.9","(X)","(X)","(X)","4115","389","1.7","1.6","0.5","0.5","6.7","2.9","4.2","1.9","13.3","4.6","23.0","4.9","20.1","4.4","16.3","4.7","8.9","3.4","5.3","2.6","76276","6162","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3223","369","19.3","6.4","17.1","5.4","25.9","5.8","9.6","3.2","7.5","3.3","15.1","6.5","2.4","1.6","2.9","1.8","0.0","0.1","0.1","0.1","16981","2073","28565","4297","(X)","(X)","(X)","(X)","36.4","(X)",
"0500000US28143","Tunica County, Mississippi","3595","272","14.0","3.8","6.3","2.8","14.2","5.3","9.9","3.2","12.5","4.3","22.8","6.6","7.5","3.2","9.0","3.1","3.6","2.2","0.2","0.4","41676","10036","51004","4974","50.1","(X)","(X)","(X)","(X)","(X)","1983","306","8.9","5.7","0.5","0.6","18.2","8.0","10.0","6.0","11.3","4.7","22.0","8.3","10.2","5.1","12.0","5.4","6.6","3.9","0.4","0.7","50827","11636","62818","8915","(X)","(X)","57.5","(X)","(X)","(X)","989","201","0.0","4.4","0.3","0.5","0.8","1.4","2.0","3.4","21.2","8.3","24.7","9.8","17.5","8.6","19.8","8.8","12.8","7.3","0.8","1.5","78179","9212","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1612","275","21.0","7.2","13.4","5.7","12.7","6.1","16.0","5.7","14.0","6.7","13.4","6.7","5.0","3.7","4.5","4.4","0.0","2.7","0.0","2.7","28750","11185","33033","5385","(X)","(X)","(X)","(X)","37.8","(X)",
"0500000US28145","Union County, Mississippi","10227","316","4.0","1.3","3.5","1.3","11.9","2.9","10.0","2.2","14.6","3.0","19.6","2.6","14.2","2.4","12.7","2.3","5.1","1.3","4.5","2.0","55970","5249","73173","5432","39.3","(X)","(X)","(X)","(X)","(X)","7130","452","3.4","1.7","1.2","1.0","5.4","2.0","9.3","2.8","11.3","2.7","20.5","3.5","19.1","3.2","16.8","2.9","6.8","1.8","6.3","2.8","72685","6614","87249","6732","(X)","(X)","40.6","(X)","(X)","(X)","5116","423","0.9","0.7","0.0","0.9","3.4","1.4","5.9","2.1","9.8","3.0","19.7","3.9","23.0","3.6","20.3","3.6","8.2","2.2","8.7","3.9","86935","8789","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3097","461","7.4","3.3","10.1","4.1","27.0","6.5","14.9","5.3","21.2","6.3","12.9","5.2","3.5","2.0","2.4","2.0","0.3","0.4","0.3","0.5","28566","2678","36525","5606","(X)","(X)","(X)","(X)","36.0","(X)",
"0500000US28147","Walthall County, Mississippi","5290","311","10.6","3.5","11.2","3.4","12.0","3.4","13.1","5.2","12.9","4.2","10.1","2.7","10.9","3.7","10.2","4.0","5.8","3.8","3.2","1.8","37145","6419","59917","6717","40.1","(X)","(X)","(X)","(X)","(X)","3208","329","3.2","2.0","1.9","1.6","6.6","3.0","13.2","7.4","18.0","6.5","13.6","4.3","14.8","5.7","15.0","5.9","8.4","5.7","5.2","2.9","60537","12832","81126","9420","(X)","(X)","45.9","(X)","(X)","(X)","2208","296","3.3","2.4","0.4","0.7","6.3","3.6","6.3","4.5","11.8","6.1","15.3","5.0","16.5","6.6","20.9","8.3","11.6","7.9","7.6","4.2","79214","9813","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2082","339","22.0","8.4","25.6","9.3","20.2","7.3","13.0","9.3","4.9","3.7","4.8","3.8","4.8","4.4","2.9","2.6","1.7","2.2","0.0","2.1","15792","3345","27235","5087","(X)","(X)","(X)","(X)","31.3","(X)",
