"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M","B05002_016E","B05002_016M","B05002_017E","B05002_017M","B05002_018E","B05002_018M","B05002_019E","B05002_019M","B05002_020E","B05002_020M","B05002_021E","B05002_021M","B05002_022E","B05002_022M","B05002_023E","B05002_023M","B05002_024E","B05002_024M","B05002_025E","B05002_025M","B05002_026E","B05002_026M","B05002_027E","B05002_027M",
"0500000US13101","Echols County, Georgia","3944","*****","3686","144","2276","218","1301","246","44","50","123","52","918","239","216","128","109","93","0","14","0","14","109","93","258","144","135","117","0","14","0","14","0","14","16","19","119","115","0","14","123","110","0","14","0","14","0","14","0","14","123","110","0","14",
"0500000US13103","Effingham County, Georgia","62241","*****","60170","590","37778","1375","21069","1219","3937","635","4268","625","10508","938","2356","454","1323","401","389","205","18","22","916","338","2071","590","924","322","327","188","174","82","0","33","31","38","368","231","24","32","1147","433","168","108","116","61","8","12","0","33","826","421","29","25",
"0500000US13105","Elbert County, Georgia","19164","*****","18480","219","14484","419","3928","433","480","183","486","164","2765","369","197","112","68","47","0","22","0","22","68","47","684","219","486","240","25","27","74","62","0","22","0","22","379","237","8","13","198","140","0","22","41","44","0","22","0","22","156","133","1","2",
"0500000US13107","Emanuel County, Georgia","22525","*****","22008","122","18368","443","3509","416","611","323","623","226","2070","281","205","86","131","99","28","41","0","26","103","89","517","122","114","78","27","28","0","26","0","26","0","26","87","74","0","26","403","126","22","26","37","52","0","26","0","26","344","114","0","26",
"0500000US13109","Evans County, Georgia","10671","*****","10151","120","8209","260","1902","289","310","112","262","165","1142","270","188","110","40","26","11","21","0","22","29","16","520","120","112","50","0","22","62","31","0","22","0","22","50","38","0","22","408","115","0","22","4","9","0","22","0","22","404","114","0","22",
"0500000US13111","Fannin County, Georgia","25797","*****","25156","212","13122","718","11928","722","1528","371","2571","480","7376","598","453","196","106","70","1","2","0","26","105","70","641","212","430","206","289","196","18","29","0","26","0","26","118","67","5","9","211","94","0","26","7","12","20","33","9","16","163","74","12","20",
"0500000US13113","Fayette County, Georgia","113544","*****","101965","801","47824","1727","51834","1682","10868","812","11258","955","22631","1207","7077","1101","2307","490","564","226","85","75","1658","424","11579","801","6230","529","1098","269","2023","266","657","239","0","33","2164","371","288","133","5349","642","901","287","1867","285","238","170","13","28","2112","461","218","165",
"0500000US13115","Floyd County, Georgia","97805","*****","90839","515","67125","1369","23239","1380","2687","559","4236","587","13546","909","2770","577","475","160","104","108","103","101","268","106","6966","515","2198","381","142","81","487","122","181","102","0","33","1364","344","24","40","4768","569","165","92","848","331","94","116","7","11","3644","437","10","17",
"0500000US13117","Forsyth County, Georgia","236605","*****","193277","1333","90195","2053","99831","2360","23304","1377","25341","1138","40588","1704","10598","1094","3251","446","561","187","75","57","2615","405","43328","1333","19622","1313","2594","486","10971","947","1061","368","34","32","4578","616","384","144","23706","1276","1720","323","13649","846","200","103","79","75","7393","739","665","401",
"0500000US13119","Franklin County, Georgia","23015","*****","22249","164","16449","546","5696","541","506","158","954","288","3896","444","340","152","104","84","9","17","0","26","95","80","766","164","333","153","16","22","42","56","22","22","0","26","248","135","5","7","433","132","15","15","240","84","5","7","0","26","173","118","0","26",
"0500000US13121","Fulton County, Georgia","1051550","*****","910813","4208","466952","5968","428683","6340","100886","4057","91850","3455","196314","4315","39633","2326","15178","1251","1956","520","1125","432","12097","1048","140737","4208","63590","3067","7776","874","29161","2065","7249","1096","139","96","17144","2028","2121","519","77147","3191","6834","742","34953","2238","6832","1266","630","171","26066","1643","1832","485",
"0500000US13123","Gilmer County, Georgia","30986","*****","29140","309","16784","893","12210","920","2271","446","3195","585","5757","764","987","280","146","99","21","25","0","30","125","94","1846","309","668","249","76","45","83","61","0","30","0","30","405","210","104","95","1178","311","90","79","12","17","0","30","0","30","992","286","84","114",
"0500000US13125","Glascock County, Georgia","2984","*****","2984","14","2448","98","484","102","50","35","62","44","334","81","38","37","52","36","0","14","0","14","52","36","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"0500000US13127","Glynn County, Georgia","85008","*****","80559","568","49831","1554","29844","1494","7467","860","5486","748","14608","979","2283","370","884","281","324","172","45","41","515","200","4449","568","2178","477","379","197","757","226","186","142","40","58","732","297","84","67","2271","441","149","93","418","221","0","33","9","13","1616","369","79","67",
"0500000US13129","Gordon County, Georgia","57756","*****","52689","489","37609","1198","14542","1079","1369","357","2932","488","8512","898","1729","549","538","245","190","200","16","27","332","175","5067","489","1474","265","142","99","386","94","5","15","0","33","922","245","19","31","3593","527","37","36","199","117","0","33","0","33","3341","507","16","27",
"0500000US13131","Grady County, Georgia","24693","*****","23357","173","17468","600","5842","597","533","186","736","232","4212","606","361","133","47","43","4","9","10","17","33","37","1336","173","85","40","4","9","46","22","0","26","0","26","21","28","14","24","1251","167","0","26","10","14","0","26","0","26","1241","166","0","26",
"0500000US13133","Greene County, Georgia","17808","*****","16915","206","11366","454","5469","461","1378","222","1340","192","2356","374","395","157","80","48","12","24","0","22","68","41","893","206","341","156","69","46","105","54","0","22","0","22","158","134","9","12","552","206","38","39","29","17","0","22","0","22","473","199","12","16",
"0500000US13135","Gwinnett County, Georgia","926414","*****","692301","4738","346971","5465","327171","5746","82219","4560","66066","2850","147859","5029","31027","2255","18159","2024","6383","1557","1144","420","10632","1227","234113","4738","109622","4112","9428","1136","47036","1952","15174","1604","124","73","36446","2799","1414","380","124491","4447","5709","1005","35313","2390","9325","1414","221","137","72842","3430","1081","444",
"0500000US13137","Habersham County, Georgia","45204","*****","41491","334","30375","740","10600","795","1689","325","2064","347","5702","639","1145","293","516","187","55","38","81","65","380","144","3713","334","1380","290","61","48","256","102","12","13","0","30","1041","292","10","19","2333","416","59","47","137","83","18","21","0","30","2076","397","43","47",
"0500000US13139","Hall County, Georgia","201434","21","168224","1214","108832","2066","56996","1865","12172","1234","12693","928","26198","1314","5933","867","2396","484","667","242","151","159","1578","355","33210","1215","9588","942","813","220","1766","265","152","95","42","45","6639","935","176","80","23622","1356","502","376","1071","285","723","465","42","46","21090","1182","194","116",
"0500000US13141","Hancock County, Georgia","8500","*****","8277","146","6664","310","1585","269","476","164","331","96","687","174","91","44","28","27","22","26","0","20","6","9","223","146","14","17","5","9","3","7","0","20","0","20","0","20","6","10","209","142","9","14","118","131","0","20","0","20","82","56","0","20",
"0500000US13143","Haralson County, Georgia","29608","*****","29300","134","22390","695","6686","689","687","273","1413","360","4195","502","391","146","224","137","11","24","0","26","213","136","308","134","153","86","58","54","90","78","0","26","0","26","5","11","0","26","155","126","64","86","28","43","0","26","0","26","63","93","0","26",
"0500000US13145","Harris County, Georgia","34676","*****","34032","210","21513","843","11743","915","1639","315","2275","494","6472","674","1357","337","776","204","69","60","0","30","707","192","644","210","406","162","143","90","144","93","0","30","14","23","99","102","6","10","238","125","83","57","68","44","0","30","0","30","57","81","30","49",
"0500000US13147","Hart County, Georgia","25981","*****","25397","210","16539","744","8666","746","1467","315","1089","313","5698","671","412","211","192","116","0","26","0","26","192","116","584","210","336","141","11","20","192","97","11","20","0","26","94","94","28","47","248","162","18","31","16","20","0","26","0","26","201","163","13","21",
"0500000US13149","Heard County, Georgia","11785","*****","11513","123","9174","438","2306","430","163","72","653","351","1317","267","173","82","33","26","0","22","0","22","33","26","272","123","135","90","35","30","100","91","0","22","0","22","0","22","0","22","137","78","0","22","12","15","0","22","0","22","125","75","0","22",
"0500000US13151","Henry County, Georgia","229994","*****","212857","1451","123096","3060","85684","2953","19054","2020","15047","1655","44229","2474","7354","1134","4077","782","1749","602","292","169","2036","482","17137","1451","10951","1105","877","348","3669","428","1195","407","18","38","4978","855","214","225","6186","967","317","258","1348","343","696","412","0","33","3398","777","427","364",
"0500000US13153","Houston County, Georgia","155317","*****","146326","942","84239","2414","58020","2407","10419","1502","10446","1433","29952","1725","7203","725","4067","653","610","232","323","217","3134","614","8991","942","4560","634","830","246","1712","301","498","277","0","33","1414","417","106","79","4431","821","173","120","1616","474","476","323","49","47","1996","686","121","177",
"0500000US13155","Irwin County, Georgia","9379","*****","9246","90","7835","293","1402","271","147","121","174","82","879","213","202","141","9","16","9","16","0","20","0","20","133","90","84","73","28","44","39","56","0","20","0","20","17","26","0","20","49","59","0","20","0","20","0","20","0","20","49","59","0","20",
"0500000US13157","Jackson County, Georgia","70467","*****","67108","452","46805","1015","19321","1026","3435","478","4416","642","9612","946","1858","350","982","387","420","361","16","32","546","212","3359","452","1783","236","353","158","753","183","49","57","31","36","557","193","40","43","1576","437","171","105","87","79","2","3","11","18","1147","362","158","153",
