"GEO_ID","NAME","B05002_001E","B05002_001M","B05002_002E","B05002_002M","B05002_003E","B05002_003M","B05002_004E","B05002_004M","B05002_005E","B05002_005M","B05002_006E","B05002_006M","B05002_007E","B05002_007M","B05002_008E","B05002_008M","B05002_009E","B05002_009M","B05002_010E","B05002_010M","B05002_011E","B05002_011M","B05002_012E","B05002_012M","B05002_013E","B05002_013M","B05002_014E","B05002_014M","B05002_015E","B05002_015M","B05002_016E","B05002_016M","B05002_017E","B05002_017M","B05002_018E","B05002_018M","B05002_019E","B05002_019M","B05002_020E","B05002_020M","B05002_021E","B05002_021M","B05002_022E","B05002_022M","B05002_023E","B05002_023M","B05002_024E","B05002_024M","B05002_025E","B05002_025M","B05002_026E","B05002_026M","B05002_027E","B05002_027M",
"0500000US21015","Boone County, Kentucky","125656","*****","120155","585","66385","1913","53004","1933","5587","807","34393","1682","9410","1020","3614","645","766","253","264","219","0","27","502","171","5501","585","2184","386","360","145","983","240","365","201","15","23","330","175","131","113","3317","574","250","122","1353","355","191","97","62","81","1346","410","115","74",
"0500000US21017","Bourbon County, Kentucky","20004","*****","19017","131","15539","395","3447","373","501","149","1571","234","1030","189","345","112","31","30","0","21","0","21","31","30","987","131","218","97","78","55","0","21","12","20","0","21","122","74","6","9","769","153","68","49","70","98","0","21","0","21","631","99","0","21",
"0500000US21019","Boyd County, Kentucky","48716","*****","48273","144","30601","978","17508","957","1163","254","5701","566","9533","736","1111","292","164","69","43","40","0","24","121","64","443","144","279","106","88","68","93","45","0","24","0","24","98","82","0","24","164","90","44","38","9","13","0","24","0","24","83","65","28","43",
"0500000US21021","Boyle County, Kentucky","29650","*****","29045","118","20773","622","8053","607","858","180","3734","470","2582","389","879","193","219","110","6","9","3","5","210","108","605","118","214","81","33","29","123","56","0","21","0","21","51","40","7","10","391","104","14","14","119","56","0","21","0","21","250","87","8","15",
"0500000US21023","Bracken County, Kentucky","8404","*****","8330","54","6552","247","1773","240","69","43","1287","197","357","149","60","37","5","10","0","16","0","16","5","10","74","54","3","5","3","5","0","16","0","16","0","16","0","16","0","16","71","52","10","14","0","16","0","16","0","16","61","50","0","16",
"0500000US21025","Breathitt County, Kentucky","13476","*****","13416","32","11483","260","1904","258","140","62","1317","210","334","92","113","69","29","26","0","18","0","18","29","26","60","32","30","25","7","8","15","20","0","18","0","18","8","16","0","18","30","29","7","12","15","17","0","18","0","18","0","18","8","11",
"0500000US21027","Breckinridge County, Kentucky","20000","*****","19897","60","16000","442","3843","430","374","119","1822","254","971","186","676","296","54","32","0","21","0","21","54","32","103","60","39","34","1","5","18","27","0","21","0","21","20","17","0","21","64","49","7","11","0","21","0","21","0","21","57","46","0","21",
"0500000US21029","Bullitt County, Kentucky","77727","*****","77048","161","63847","775","12908","775","1173","210","5807","525","4369","484","1559","320","293","104","17","26","0","27","276","102","679","161","447","114","75","46","229","69","29","29","0","27","87","59","27","33","232","104","32","32","71","56","0","27","0","27","102","75","27","33",
"0500000US21031","Butler County, Kentucky","12828","*****","12683","77","10101","271","2577","287","132","72","1261","250","857","184","327","142","5","7","0","18","0","18","5","7","145","77","14","14","0","18","0","18","0","18","0","18","14","14","0","18","131","76","14","20","0","18","0","18","0","18","117","70","0","18",
"0500000US21033","Caldwell County, Kentucky","12758","*****","12743","25","10200","399","2542","401","91","70","1292","272","939","299","220","118","1","2","0","18","0","18","1","2","15","25","15","25","0","18","0","18","15","25","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US21035","Calloway County, Kentucky","38302","*****","36315","478","22496","723","13672","644","727","188","6293","524","5806","581","846","213","147","70","0","24","8","14","139","68","1987","478","424","155","136","98","171","129","18","26","0","24","63","56","36","35","1563","487","136","104","906","445","86","83","11","15","424","184","0","24",
"0500000US21037","Campbell County, Kentucky","91456","*****","89352","357","55804","1184","33004","1110","2025","381","25872","1014","3799","385","1308","282","544","190","10","17","13","23","521","186","2104","357","908","262","192","94","383","227","45","42","0","27","223","98","65","42","1196","302","111","64","551","191","162","122","0","27","333","170","39","29",
"0500000US21039","Carlisle County, Kentucky","4954","*****","4912","24","3419","146","1485","143","36","23","966","115","407","86","76","33","8","9","0","11","0","11","8","9","42","24","23","16","11","12","3","5","0","11","0","11","0","11","9","11","19","21","4","8","0","11","0","11","0","11","15","19","0","11",
"0500000US21041","Carroll County, Kentucky","10776","*****","10429","93","7052","339","3364","360","133","83","2190","287","703","187","338","156","13","13","5","9","0","18","8","9","347","93","61","52","10","14","34","46","0","18","0","18","0","18","17","23","286","80","0","18","3","5","6","10","0","18","277","78","0","18",
"0500000US21043","Carter County, Kentucky","27292","*****","27142","107","19809","591","7269","584","320","201","3665","440","2855","433","429","172","64","41","0","21","0","21","64","41","150","107","17","30","11","21","0","21","0","21","0","21","6","9","0","21","133","101","14","17","32","52","16","24","0","21","71","94","0","21",
"0500000US21045","Casey County, Kentucky","15928","*****","15734","57","12582","386","3091","376","448","132","1609","245","863","204","171","96","61","40","0","18","9","13","52","38","194","57","17","20","5","7","0","18","0","18","0","18","12","18","0","18","177","62","11","19","6","10","8","13","0","18","152","60","0","18",
"0500000US21047","Christian County, Kentucky","73936","*****","71875","281","37611","1304","33064","1276","3965","575","8235","758","15942","1085","4922","528","1200","256","254","177","31","23","915","190","2061","281","998","203","89","51","433","132","14","20","12","21","429","148","21","24","1063","249","100","61","354","158","72","48","14","21","496","188","27","36",
"0500000US21049","Clark County, Kentucky","35706","*****","35117","126","27445","632","7436","616","960","227","3587","447","2301","369","588","148","236","99","69","57","0","24","167","83","589","126","206","99","23","21","116","75","0","24","0","24","67","56","0","24","383","132","33","34","83","49","0","24","6","11","261","105","0","24",
"0500000US21051","Clay County, Kentucky","21160","*****","20948","94","17384","404","3505","422","141","72","1951","310","1174","272","239","88","59","34","50","34","0","21","9","13","212","94","60","67","11","20","0","21","4","8","0","21","45","49","0","21","152","74","0","21","13","24","22","29","0","21","117","68","0","21",
"0500000US21053","Clinton County, Kentucky","10172","*****","10034","103","7609","271","2409","281","61","51","942","185","1335","212","71","51","16","23","0","18","0","18","16","23","138","103","11","19","0","18","11","19","0","18","0","18","0","18","0","18","127","102","63","101","12","20","0","18","0","18","52","29","0","18",
"0500000US21055","Crittenden County, Kentucky","9211","*****","9129","50","6419","255","2690","247","197","92","1517","219","769","162","207","81","20","21","0","16","0","16","20","21","82","50","25","21","12","16","5","9","0","16","5","7","3","5","0","16","57","55","42","44","0","16","0","16","0","16","15","16","0","16",
"0500000US21057","Cumberland County, Kentucky","6780","*****","6729","45","5073","353","1656","348","146","114","783","188","680","236","47","36","0","16","0","16","0","16","0","16","51","45","8","14","0","16","8","14","0","16","0","16","0","16","0","16","43","43","6","11","19","26","0","16","10","20","8","13","0","16",
"0500000US21059","Daviess County, Kentucky","98724","*****","96286","353","75740","976","19984","871","1529","258","10353","628","6383","561","1719","296","562","136","10","15","9","14","543","130","2438","353","573","158","87","51","257","93","74","65","0","27","145","84","10","15","1865","331","144","95","655","146","221","138","14","21","813","250","18","19",
"0500000US21061","Edmonson County, Kentucky","12086","*****","12011","56","9664","383","2327","378","203","92","827","247","1009","295","288","158","20","22","0","18","0","18","20","22","75","56","33","34","33","34","0","18","0","18","0","18","0","18","0","18","42","40","0","18","42","40","0","18","0","18","0","18","0","18",
"0500000US21063","Elliott County, Kentucky","7661","*****","7657","7","6350","188","1307","188","125","97","719","139","456","106","7","12","0","16","0","16","0","16","0","16","4","7","0","16","0","16","0","16","0","16","0","16","0","16","0","16","4","7","0","16","4","7","0","16","0","16","0","16","0","16",
"0500000US21065","Estill County, Kentucky","14406","*****","14378","22","12345","270","2019","269","112","73","1240","248","526","166","141","77","14","20","0","18","0","18","14","20","28","22","21","19","21","19","0","18","0","18","0","18","0","18","0","18","7","11","0","18","0","18","0","18","0","18","7","11","0","18",
"0500000US21067","Fayette County, Kentucky","311529","*****","283769","1140","185020","2140","95745","1789","13607","781","40384","1293","32430","1257","9324","734","3004","395","498","168","72","46","2434","363","27760","1140","7660","670","1766","371","3252","346","831","253","0","27","1632","272","179","96","20100","995","968","227","7326","662","1833","584","105","65","9438","648","430","160",
"0500000US21069","Fleming County, Kentucky","14543","*****","14491","42","11533","402","2955","410","423","171","1580","304","801","242","151","73","3","5","0","18","0","18","3","5","52","42","44","41","1","3","25","30","0","18","0","18","18","28","0","18","8","13","0","18","0","18","0","18","0","18","8","13","0","18",
"0500000US21071","Floyd County, Kentucky","38144","*****","37998","84","32994","513","4925","495","223","93","2736","382","1803","312","163","83","79","67","17","26","0","24","62","63","146","84","86","65","33","42","53","50","0","24","0","24","0","24","0","24","60","70","6","10","32","61","0","24","0","24","22","35","0","24",
"0500000US21073","Franklin County, Kentucky","49982","*****","48308","257","37450","875","10529","853","972","204","4887","622","3698","543","972","235","329","168","15","26","1","2","313","165","1674","257","655","178","58","42","348","131","96","73","0","24","139","90","14","22","1019","261","112","82","311","134","90","98","0","24","494","196","12","19",
"0500000US21075","Fulton County, Kentucky","6323","*****","6273","36","3683","226","2582","230","94","47","792","149","1546","227","150","81","8","11","0","16","0","16","8","11","50","36","11","12","0","16","11","12","0","16","0","16","0","16","0","16","39","34","0","16","6","10","24","28","0","16","9","13","0","16",
"0500000US21077","Gallatin County, Kentucky","8543","*****","8253","69","5557","399","2657","388","313","146","1841","318","373","157","130","78","39","35","0","16","0","16","39","35","290","69","81","55","0","16","41","41","0","16","0","16","40","36","0","16","209","58","0","16","24","16","0","16","0","16","185","57","0","16",
"0500000US21079","Garrard County, Kentucky","17051","*****","16812","81","13383","402","3337","381","232","104","1764","251","1081","229","260","105","92","63","0","18","0","18","92","63","239","81","82","58","32","32","29","29","0","18","0","18","21","29","0","18","157","80","11","17","6","17","0","18","0","18","132","73","8","13",
"0500000US21081","Grant County, Kentucky","24705","*****","24389","91","17719","565","6640","585","580","182","4576","528","1084","248","400","191","30","34","0","21","0","21","30","34","316","91","88","65","9","15","3","5","0","21","0","21","76","64","0","21","228","84","27","38","6","10","0","21","0","21","181","76","14","17",
"0500000US21083","Graves County, Kentucky","37379","*****","36251","157","26090","690","9913","658","604","235","4281","408","4000","510","1028","324","248","149","24","36","26","35","198","122","1128","157","334","101","6","24","111","54","0","24","22","40","191","73","4","8","794","145","27","30","46","40","25","42","18","21","658","117","20","22",
"0500000US21085","Grayson County, Kentucky","26092","*****","25911","113","22093","485","3685","475","328","115","1686","303","1240","284","431","151","133","70","0","21","0","21","133","70","181","113","62","71","9","16","12","22","0","21","0","21","33","53","8","12","119","90","0","21","66","95","0","21","0","21","50","67","3","6",
